User Pseudo Id,Cohort,Test Group,Playtime
8288,D0,1,7.115119
8289,D0,0,14.427099
8290,D0,0,3.09353
8291,D0,0,4.977771
8292,D0,1,42.043885
8293,D0,1,137.099625
8294,D0,1,21.879694
8295,D0,1,30.429086
8296,D0,1,15.102051
8297,D0,0,34.956889
8298,D0,1,2.24984
8299,D0,0,55.458556
8300,D0,0,211.288099
8301,D0,1,26.857465
8302,D0,0,111.001481
8303,D0,0,9.336836
8304,D0,0,121.153884
8305,D0,1,8.521269
8306,D0,0,0.140615
8307,D0,1,29.613519
8308,D0,0,7.677579
8309,D0,1,6.412044
8310,D0,1,7.171365
8311,D0,1,13.555286
8312,D0,1,132.965544
8313,D0,1,15.945741
8314,D0,0,5.6246
8315,D0,1,27.054326
8316,D0,0,19.742346
8317,D0,0,8.914991
8318,D0,0,40.722104
8319,D0,1,6.412044
8320,D0,0,32.538311
8321,D0,0,2.165471
8322,D0,1,47.471624
8323,D0,0,21.992186
8324,D0,1,6.74952
8325,D0,1,0.646829
8326,D0,0,26.351251
8327,D0,0,4.865279
8328,D0,1,14.202115
8329,D0,0,18.139335
8330,D0,0,32.003974
8331,D0,0,1.827995
8332,D0,0,1.884241
8333,D0,0,8.802499
8334,D0,0,22.920245
8335,D0,1,98.346131
8336,D0,1,4.696541
8337,D0,1,0
8338,D0,1,7.733825
8339,D0,1,41.256441
8340,D0,0,7.368226
8341,D0,0,116.063621
8342,D0,0,6.046445
8343,D0,1,43.253174
8344,D0,0,5.202755
8345,D0,1,28.038631
8346,D0,1,19.208009
8347,D0,1,7.649456
8348,D0,1,28.96669
8349,D0,0,65.470344
8350,D0,0,3.993466
8351,D0,0,7.930686
8352,D0,0,2.8123
8353,D0,0,35.575595
8354,D0,1,67.635815
8355,D0,1,10.489879
8356,D0,0,81.922299
8357,D0,1,65.751574
8358,D0,0,3.852851
8359,D0,1,34.085076
8360,D0,1,64.176686
8361,D0,0,107.570475
8362,D0,0,1.603011
8363,D0,0,2.052979
8364,D0,1,2.868546
8365,D0,0,2.952915
8366,D0,0,24.663871
8367,D0,0,48.793405
8368,D0,0,42.74696
8369,D0,0,48.005961
8370,D0,0,99.077329
8371,D0,0,20.895389
8372,D0,1,5.765215
8373,D0,1,87.321915
8374,D0,1,18.054966
8375,D0,1,7.452595
8376,D0,1,0.646829
8377,D0,1,16.536324
8378,D0,1,177.034285
8379,D0,1,3.65599
8380,D0,1,11.108585
8381,D0,0,68.985719
8382,D0,1,8.858745
8383,D0,1,7.649456
8384,D0,1,0.759321
8385,D0,0,3.431006
8386,D0,1,125.372334
8387,D0,1,14.286484
8388,D0,1,39.990906
8389,D0,1,1.209289
8390,D0,0,6.102691
8391,D0,1,12.458489
8392,D0,0,78.041325
8393,D0,0,6.46829
8394,D0,1,1.321781
8395,D0,1,1.68738
8396,D0,0,9.421205
8397,D0,0,4.696541
8398,D0,1,5.568354
8399,D0,0,5.06214
8400,D0,0,23.679566
8401,D0,1,64.598531
8402,D0,0,6.833889
8403,D0,0,84.593984
8404,D0,0,16.930046
8405,D0,1,2.109225
8406,D0,1,123.544339
8407,D0,1,88.953049
8408,D0,0,1.462396
8409,D0,0,11.81166
8410,D0,1,32.90391
8411,D0,0,1.040551
8412,D0,1,4.302819
8413,D0,0,3.37476
8414,D0,0,1.68738
8415,D0,1,180.409045
8416,D0,0,136.537165
8417,D0,0,3.177899
8418,D0,1,8.240039
8419,D0,0,39.175339
8420,D0,1,0.140615
8421,D0,1,116.766696
8422,D0,0,6.552659
8423,D0,1,0.928059
8424,D0,0,95.702569
8425,D0,1,9.224344
8426,D0,1,5.6246
8427,D0,0,4.555926
8428,D0,1,54.924219
8429,D0,1,66.145296
8430,D0,1,24.46701
8431,D0,1,156.785725
8432,D0,0,54.052406
8433,D0,1,16.255094
8434,D0,1,89.206156
8435,D0,0,3.234145
8436,D0,0,124.219291
8437,D0,0,61.364386
8438,D0,1,11.586676
8439,D0,1,60.126974
8440,D0,1,18.645549
8441,D0,1,5.399616
8442,D0,0,1.912364
8443,D0,0,118.67906
8444,D0,0,1.603011
8445,D0,0,2.952915
8446,D0,1,8.802499
8447,D0,1,16.170725
8448,D0,0,42.381361
8449,D0,0,28.741706
8450,D0,0,0.84369
8451,D0,0,44.799939
8452,D0,0,105.798726
8453,D0,0,3.290391
8454,D0,1,12.289751
8455,D0,0,17.576875
8456,D0,1,3.37476
8457,D0,1,32.116466
8458,D0,1,119.185274
8459,D0,1,34.31006
8460,D0,0,40.581489
8461,D0,1,19.770469
8462,D0,0,5.427739
8463,D0,1,25.170085
8464,D0,0,39.990906
8465,D0,0,57.736519
8466,D0,1,2.193594
8467,D0,1,5.202755
8468,D0,1,69.323195
8469,D0,0,59.90199
8470,D0,1,28.882321
8471,D0,0,24.832609
8472,D0,1,10.180526
8473,D0,0,1.631134
8474,D0,0,6.46829
8475,D0,0,108.132935
8476,D0,0,111.029604
8477,D0,1,25.957529
8478,D0,0,3.009161
8479,D0,0,4.274696
8480,D0,0,27.898016
8481,D0,1,5.962076
8482,D0,0,74.52595
8483,D0,0,23.820181
8484,D0,0,94.633895
8485,D0,0,71.348051
8486,D0,1,5.483985
8487,D0,1,11.896029
8488,D0,1,6.805766
8489,D0,0,0.646829
8490,D0,0,10.630494
8491,D0,0,73.176046
8492,D0,1,16.086356
8493,D0,0,8.099424
8494,D0,0,44.659324
8495,D0,1,80.43178
8496,D0,0,27.419925
8497,D0,1,86.843824
8498,D0,0,141.655551
8499,D0,1,8.211916
8500,D0,1,34.675659
8501,D0,0,39.315954
8502,D0,0,5.259001
8503,D0,1,2.474824
8504,D0,1,41.762655
8505,D0,1,12.149136
8506,D0,1,7.790071
8507,D0,1,140.980599
8508,D0,0,86.33761
8509,D0,0,23.848304
8510,D0,1,26.71685
8511,D0,1,120.450809
8512,D0,1,1.603011
8513,D0,0,17.295645
8514,D0,1,17.520629
8515,D0,0,29.950995
8516,D0,1,2.390455
8517,D0,1,12.036644
8518,D0,0,60.239466
8519,D0,1,22.4984
8520,D0,1,48.877774
8521,D0,0,83.24408
8522,D0,0,0.703075
8523,D0,0,3.149776
8524,D0,1,4.696541
8525,D0,0,38.444141
8526,D0,0,1.490519
8527,D0,1,62.15183
8528,D0,0,74.160351
8529,D0,0,3.177899
8530,D0,1,8.240039
8531,D0,1,85.297059
8532,D0,1,22.639015
8533,D0,1,13.077195
8534,D0,1,4.921525
8535,D0,0,196.157925
8536,D0,1,1.265535
8537,D0,0,13.302179
8538,D0,0,42.943821
8539,D0,0,48.65279
8540,D0,0,15.973864
8541,D0,0,25.3107
8542,D0,0,33.382001
8543,D0,1,96.518136
8544,D0,0,78.041325
8545,D0,0,98.627361
8546,D0,0,52.224411
8547,D0,1,44.518709
8548,D0,0,23.145229
8549,D0,0,109.257855
8550,D0,1,15.102051
8551,D0,0,45.193661
8552,D0,0,46.459196
8553,D0,0,1.68738
8554,D0,0,3.459129
8555,D0,1,13.639655
8556,D0,0,22.723384
8557,D0,1,9.336836
8558,D0,0,21.232865
8559,D0,1,135.918459
8560,D0,0,53.799299
8561,D0,0,14.145869
8562,D0,1,3.177899
8563,D0,1,3.37476
8564,D0,1,35.913071
8565,D0,0,71.99488
8566,D0,1,242.476506
8567,D0,0,85.690781
8568,D0,0,59.62076
8569,D0,1,4.134081
8570,D0,1,23.90455
8571,D0,1,0
8572,D0,1,82.822235
8573,D0,0,33.972584
8574,D0,0,12.570981
8575,D0,0,6.946381
8576,D0,1,7.508841
8577,D0,1,93.36836
8578,D0,1,9.983665
8579,D0,1,23.538951
8580,D0,0,15.46765
8581,D0,1,30.710316
8582,D0,0,76.297699
8583,D0,1,140.05254
8584,D0,1,54.55862
8585,D0,0,45.784244
8586,D0,1,33.522616
8587,D0,0,65.189114
8588,D0,1,8.914991
8589,D0,0,1.96861
8590,D0,1,63.614226
8591,D0,1,4.584049
8592,D0,0,91.062274
8593,D0,1,22.414031
8594,D0,0,4.49968
8595,D0,0,5.540231
8596,D0,0,1.181166
8597,D0,1,7.536964
8598,D0,1,1.771749
8599,D0,1,24.945101
8600,D0,1,5.399616
8601,D0,0,8.633761
8602,D0,0,5.483985
8603,D0,1,106.501801
8604,D0,0,0.703075
8605,D0,1,25.732545
8606,D0,0,24.382641
8607,D0,0,3.852851
8608,D0,0,188.367854
8609,D0,1,29.107305
8610,D0,0,96.518136
8611,D0,0,37.262975
8612,D0,1,78.238186
8613,D0,1,61.58937
8614,D0,1,6.974504
8615,D0,1,9.505574
8616,D0,1,123.263109
8617,D0,1,19.461116
8618,D0,0,4.555926
8619,D0,1,18.223704
8620,D0,1,25.085716
8621,D0,1,10.264895
8622,D0,1,84.509615
8623,D0,1,2.165471
8624,D0,1,38.584756
8625,D0,0,12.65535
8626,D0,0,33.522616
8627,D0,0,2.474824
8628,D0,1,158.529351
8629,D0,0,6.130814
8630,D0,0,38.472264
8631,D0,0,28.179246
8632,D0,1,169.01923
8633,D0,1,7.31198
8634,D0,1,9.139975
8635,D0,1,20.332929
8636,D0,0,40.159644
8637,D0,1,78.46317
8638,D0,1,15.523896
8639,D0,0,6.946381
8640,D0,1,46.909164
8641,D0,1,38.050419
8642,D0,0,22.21717
8643,D0,0,61.786231
8644,D0,0,3.37476
8645,D0,0,44.012495
8646,D0,0,76.860159
8647,D0,1,138.308914
8648,D0,0,6.74952
8649,D0,1,12.036644
8650,D0,1,10.827355
8651,D0,0,84.172139
8652,D0,1,17.633121
8653,D0,0,21.148496
8654,D0,1,2.756054
8655,D0,0,3.177899
8656,D0,1,82.96285
8657,D0,0,57.567781
8658,D0,1,239.0455
8659,D0,1,0
8660,D0,1,139.068235
8661,D0,0,5.399616
8662,D0,1,6.102691
8663,D0,1,42.1845
8664,D0,1,8.633761
8665,D0,1,30.710316
8666,D0,0,9.618066
8667,D0,1,23.257721
8668,D0,1,5.680846
8669,D0,0,1.68738
8670,D0,0,117.132295
8671,D0,0,72.922939
8672,D0,0,2.193594
8673,D0,1,62.658044
8674,D0,0,9.646189
8675,D0,1,0.646829
8676,D0,1,35.631841
8677,D0,0,55.767909
8678,D0,0,9.364959
8679,D0,0,24.888855
8680,D0,1,36.756761
8681,D0,1,4.443434
8682,D0,1,48.287191
8683,D0,0,68.985719
8684,D0,0,26.351251
8685,D0,1,63.079889
8686,D0,0,6.102691
8687,D0,0,76.016469
8688,D0,1,13.695901
8689,D0,0,2.193594
8690,D0,1,4.865279
8691,D0,1,2.474824
8692,D0,0,4.696541
8693,D0,1,238.48304
8694,D0,1,1.631134
8695,D0,1,8.577515
8696,D0,1,9.224344
8697,D0,1,58.692701
8698,D0,0,11.446061
8699,D0,0,4.78091
8700,D0,0,53.15247
8701,D0,0,57.286551
8702,D0,1,127.734666
8703,D0,0,84.031524
8704,D0,0,56.470984
8705,D0,1,52.646256
8706,D0,0,2.474824
8707,D0,0,32.285204
8708,D0,1,12.711596
8709,D0,1,4.640295
8710,D0,1,10.321141
8711,D0,1,26.15439
8712,D0,0,60.970664
8713,D0,0,92.018456
8714,D0,1,0.928059
8715,D0,0,0.759321
8716,D0,1,0.196861
8717,D0,0,2.615439
8718,D0,0,1.912364
8719,D0,1,5.259001
8720,D0,0,105.798726
8721,D0,1,0.056246
8722,D0,0,6.412044
8723,D0,1,22.076555
8724,D0,1,1.462396
8725,D0,0,6.833889
8726,D0,0,0
8727,D0,1,70.3075
8728,D0,0,1.462396
8729,D0,0,16.255094
8730,D0,1,63.895456
8731,D0,0,127.453436
8732,D0,0,59.564514
8733,D0,0,1.209289
8734,D0,1,209.51635
8735,D0,1,75.229025
8736,D0,1,1.603011
8737,D0,1,1.96861
8738,D0,0,17.576875
8739,D0,0,39.147216
8740,D0,0,36.784884
8741,D0,1,10.96797
8742,D0,1,1.912364
8743,D0,0,12.177259
8744,D0,0,4.443434
8745,D0,0,6.18706
8746,D0,0,2.756054
8747,D0,1,9.196221
8748,D0,1,79.644336
8749,D0,1,18.336196
8750,D0,0,7.171365
8751,D0,1,6.383921
8752,D0,0,3.740359
8753,D0,0,2.727931
8754,D0,0,6.243306
8755,D0,1,46.824795
8756,D0,1,0.56246
8757,D0,1,11.305446
8758,D0,1,3.93722
8759,D0,0,22.554646
8760,D0,1,3.234145
8761,D0,0,38.950355
8762,D0,1,6.693274
8763,D0,0,2.615439
8764,D0,1,2.671685
8765,D0,1,1.321781
8766,D0,1,6.946381
8767,D0,0,4.274696
8768,D0,0,51.46509
8769,D0,0,74.188474
8770,D0,1,0
8771,D0,1,3.037284
8772,D0,1,9.224344
8773,D0,0,24.888855
8774,D0,1,82.175406
8775,D0,1,64.12044
8776,D0,1,3.852851
8777,D0,0,13.78027
8778,D0,0,56.470984
8779,D0,1,28.038631
8780,D0,1,70.785591
8781,D0,0,7.930686
8782,D0,0,5.427739
8783,D0,0,19.40487
8784,D0,1,3.459129
8785,D0,1,4.584049
8786,D0,1,0.646829
8787,D0,1,4.49968
8788,D0,1,56.949075
8789,D0,0,4.021589
8790,D0,1,2.53107
8791,D0,1,3.880974
8792,D0,0,7.930686
8793,D0,0,4.443434
8794,D0,0,10.068034
8795,D0,0,9.196221
8796,D0,0,57.567781
8797,D0,0,98.486746
8798,D0,0,150.17682
8799,D0,0,0
8800,D0,0,0.984305
8801,D0,1,12.992826
8802,D0,0,17.801859
8803,D0,1,68.985719
8804,D0,0,0
8805,D0,0,5.708969
8806,D0,0,27.898016
8807,D0,1,0.56246
8808,D0,1,13.077195
8809,D0,0,108.27355
8810,D0,0,39.569061
8811,D0,1,4.837156
8812,D0,0,76.972651
8813,D0,0,32.819541
8814,D0,0,33.691354
8815,D0,1,12.599104
8816,D0,1,158.388736
8817,D0,0,5.259001
8818,D0,0,4.49968
8819,D0,0,18.504934
8820,D0,1,39.569061
8821,D0,0,8.211916
8822,D0,0,61.533124
8823,D0,1,19.264255
8824,D0,0,38.106665
8825,D0,1,18.336196
8826,D0,0,47.584116
8827,D0,0,7.958809
8828,D0,0,115.58553
8829,D0,1,48.990266
8830,D0,1,6.383921
8831,D0,1,5.90583
8832,D0,1,27.785524
8833,D0,1,117.357279
8834,D0,1,8.71813
8835,D0,0,9.899296
8836,D0,0,61.533124
8837,D0,1,4.162204
8838,D0,1,2.446701
8839,D0,0,38.584756
8840,D0,0,8.774376
8841,D0,0,25.59193
8842,D0,1,5.146509
8843,D0,0,95.674446
8844,D0,1,60.46445
8845,D0,0,45.221784
8846,D0,0,55.627294
8847,D0,0,19.208009
8848,D0,1,8.211916
8849,D0,1,4.077835
8850,D0,1,2.8123
8851,D0,0,3.880974
8852,D0,0,43.675019
8853,D0,0,31.835236
8854,D0,0,69.970024
8855,D0,1,11.164831
8856,D0,1,242.785859
8857,D0,0,24.663871
8858,D0,1,210.697516
8859,D0,0,5.005894
8860,D0,1,6.665151
8861,D0,0,103.295779
8862,D0,1,15.805126
8863,D0,0,8.914991
8864,D0,1,18.195581
8865,D0,1,39.315954
8866,D0,1,99.921019
8867,D0,1,63.27675
8868,D0,1,8.577515
8869,D0,0,25.929406
8870,D0,1,5.427739
8871,D0,1,27.054326
8872,D0,0,15.664511
8873,D0,0,24.804486
8874,D0,1,0.787444
8875,D0,1,46.40295
8876,D0,1,52.533764
8877,D0,1,0.646829
8878,D0,0,69.801286
8879,D0,0,104.533191
8880,D0,0,4.724664
8881,D0,1,22.835876
8882,D0,1,2.24984
8883,D0,1,2.587316
8884,D0,1,6.271429
8885,D0,1,0.84369
8886,D0,1,86.112626
8887,D0,1,167.528711
8888,D0,1,4.584049
8889,D0,0,4.021589
8890,D0,0,13.78027
8891,D0,1,10.489879
8892,D0,1,24.045165
8893,D0,0,4.837156
8894,D0,0,87.265669
8895,D0,0,31.49776
8896,D0,0,14.848944
8897,D0,0,31.357145
8898,D0,1,3.571621
8899,D0,0,24.18578
8900,D0,1,33.241386
8901,D0,0,41.34081
8902,D0,1,77.282004
8903,D0,0,24.045165
8904,D0,1,134.371694
8905,D0,0,2.24984
8906,D0,0,10.180526
8907,D0,1,26.519989
8908,D0,1,2.24984
8909,D0,0,4.49968
8910,D0,0,59.705129
8911,D0,0,22.4984
8912,D0,0,15.833249
8913,D0,0,126.975345
8914,D0,1,17.858105
8915,D0,0,0.140615
8916,D0,0,17.492506
8917,D0,1,87.040685
8918,D0,1,45.643629
8919,D0,1,6.608905
8920,D0,1,2.024856
8921,D0,1,3.740359
8922,D0,1,14.708329
8923,D0,0,29.866626
8924,D0,0,122.953756
8925,D0,0,20.754774
8926,D0,0,197.98592
8927,D0,0,66.567141
8928,D0,1,24.101411
8929,D0,0,5.202755
8930,D0,0,136.621534
8931,D0,1,45.137415
8932,D0,1,9.983665
8933,D0,0,10.180526
8934,D0,1,100.314741
8935,D0,1,2.727931
8936,D0,0,5.399616
8937,D0,1,0
8938,D0,0,4.415311
8939,D0,0,38.725371
8940,D0,1,8.493146
8941,D0,0,26.013775
8942,D0,0,5.259001
8943,D0,1,20.81102
8944,D0,0,10.68674
8945,D0,0,19.629854
8946,D0,0,140.33377
8947,D0,0,48.709036
8948,D0,1,50.677646
8949,D0,1,8.914991
8950,D0,0,26.857465
8951,D0,0,45.474891
8952,D0,0,3.318514
8953,D0,1,5.34337
8954,D0,1,0.140615
8955,D0,1,24.326395
8956,D0,1,69.801286
8957,D0,1,31.132161
8958,D0,1,4.78091
8959,D0,0,22.77963
8960,D0,1,63.051766
8961,D0,0,69.688794
8962,D0,0,1.209289
8963,D0,0,2.671685
8964,D0,0,3.571621
8965,D0,1,58.439594
8966,D0,0,2.671685
8967,D0,0,30.738439
8968,D0,1,28.40423
8969,D0,0,191.742614
8970,D0,1,12.570981
8971,D0,1,5.399616
8972,D0,0,78.660031
8973,D0,1,5.146509
8974,D0,1,2.868546
8975,D0,1,35.097504
8976,D0,0,46.627934
8977,D0,0,1.827995
8978,D0,0,18.504934
8979,D0,1,3.37476
8980,D0,0,24.129534
8981,D0,1,4.865279
8982,D0,0,61.786231
8983,D0,0,27.054326
8984,D0,1,5.34337
8985,D0,0,13.49904
8986,D0,1,106.642416
8987,D0,0,37.769189
8988,D0,0,58.439594
8989,D0,1,226.165166
8990,D0,1,19.348624
8991,D0,0,54.642989
8992,D0,0,4.021589
8993,D0,1,192.586304
8994,D0,1,15.242666
8995,D0,1,30.175979
8996,D0,0,5.427739
8997,D0,0,150.542419
8998,D0,1,12.430366
8999,D0,1,30.457209
9000,D0,1,8.4369
9001,D0,1,28.544845
9002,D0,1,20.24856
9003,D0,0,33.325755
9004,D0,1,20.023576
9005,D0,1,4.359065
9006,D0,1,24.607625
9007,D0,0,14.0615
9008,D0,0,5.06214
9009,D0,1,4.921525
9010,D0,1,0.928059
9011,D0,0,69.126334
9012,D0,1,47.049779
9013,D0,0,63.923579
9014,D0,0,120.225825
9015,D0,1,3.852851
9016,D0,1,4.134081
9017,D0,0,28.038631
9018,D0,1,130.687581
9019,D0,0,72.191741
9020,D0,0,35.519349
9021,D0,1,22.582769
9022,D0,1,17.801859
9023,D0,1,0.787444
9024,D0,0,8.774376
9025,D0,1,100.174126
9026,D0,1,0
9027,D0,1,20.24856
9028,D0,0,68.90135
9029,D0,1,11.755414
9030,D0,0,12.739719
9031,D0,1,67.129601
9032,D0,1,4.134081
9033,D0,0,71.15119
9034,D0,0,190.814555
9035,D0,1,52.224411
9036,D0,1,6.412044
9037,D0,0,0
9038,D0,1,4.162204
9039,D0,1,9.196221
9040,D0,0,15.74888
9041,D0,1,72.079249
9042,D0,0,4.359065
9043,D0,0,108.920379
9044,D0,1,65.52659
9045,D0,0,6.412044
9046,D0,1,39.990906
9047,D0,0,8.211916
9048,D0,0,3.796605
9049,D0,1,103.633255
9050,D0,0,13.724024
9051,D0,0,114.798086
9052,D0,0,252.685155
9053,D0,1,24.663871
9054,D0,0,41.959516
9055,D0,1,10.039911
9056,D0,1,11.586676
9057,D0,0,82.878481
9058,D0,1,15.608265
9059,D0,1,0.899936
9060,D0,1,51.661951
9061,D0,0,5.821461
9062,D0,1,0
9063,D0,1,5.399616
9064,D0,1,0
9065,D0,1,5.90583
9066,D0,1,10.827355
9067,D0,0,13.077195
9068,D0,1,10.039911
9069,D0,0,4.584049
9070,D0,1,10.461756
9071,D0,0,23.426459
9072,D0,1,26.773096
9073,D0,1,18.983025
9074,D0,1,3.459129
9075,D0,1,30.879054
9076,D0,0,2.671685
9077,D0,1,1.743626
9078,D0,1,13.442794
9079,D0,1,15.552019
9080,D0,0,1.462396
9081,D0,1,11.474184
9082,D0,0,5.427739
9083,D0,0,28.68546
9084,D0,0,3.880974
9085,D0,1,27.138695
9086,D0,0,18.983025
9087,D0,1,48.09033
9088,D0,1,3.431006
9089,D0,1,9.646189
9090,D0,1,4.78091
9091,D0,1,62.095584
9092,D0,1,88.446835
9093,D0,0,2.165471
9094,D0,0,47.752854
9095,D0,0,6.243306
9096,D0,0,27.616786
9097,D0,1,169.30046
9098,D0,0,27.785524
9099,D0,0,12.09289
9100,D0,1,227.093225
9101,D0,0,71.43242
9102,D0,1,21.036004
9103,D0,0,4.837156
9104,D0,1,71.488666
9105,D0,1,5.287124
9106,D0,1,3.93722
9107,D0,0,11.024216
9108,D0,1,18.223704
9109,D0,1,2.024856
9110,D0,1,20.670405
9111,D0,1,18.476811
9112,D0,0,19.039271
9113,D0,1,13.274056
9114,D0,0,2.756054
9115,D0,0,1.884241
9116,D0,0,34.366306
9117,D0,1,3.993466
9118,D0,1,24.523256
9119,D0,0,52.814994
9120,D0,0,164.716411
9121,D0,0,5.680846
9122,D0,0,160.919806
9123,D0,0,22.21717
9124,D0,1,32.003974
9125,D0,1,34.59129
9126,D0,0,4.78091
9127,D0,0,52.955609
9128,D0,1,3.290391
9129,D0,0,12.317874
9130,D0,0,13.555286
9131,D0,1,8.943114
9132,D0,1,13.836516
9133,D0,0,1.771749
9134,D0,0,10.602371
9135,D0,1,4.162204
9136,D0,1,57.595904
9137,D0,0,89.234279
9138,D0,1,3.712236
9139,D0,1,34.87252
9140,D0,0,16.508201
9141,D0,0,27.054326
9142,D0,0,6.271429
9143,D0,1,2.8123
9144,D0,1,32.90391
9145,D0,0,6.74952
9146,D0,1,4.21845
9147,D0,0,39.878414
9148,D0,0,24.607625
9149,D0,0,4.555926
9150,D0,0,44.15311
9151,D0,0,30.710316
9152,D0,1,95.140109
9153,D0,1,1.68738
9154,D0,0,4.865279
9155,D0,0,2.306086
9156,D0,1,14.117746
9157,D0,0,27.616786
9158,D0,0,21.93594
9159,D0,0,3.37476
9160,D0,0,46.206089
9161,D0,1,48.287191
9162,D0,0,12.149136
9163,D0,1,2.306086
9164,D0,1,17.211276
9165,D0,1,6.102691
9166,D0,1,54.783604
9167,D0,0,66.735879
9168,D0,1,43.02819
9169,D0,0,35.800579
9170,D0,1,26.491866
9171,D0,0,19.40487
9172,D0,1,2.052979
9173,D0,1,45.193661
9174,D0,0,5.708969
9175,D0,1,22.301539
9176,D0,1,12.458489
9177,D0,0,37.178606
9178,D0,1,56.442861
9179,D0,0,3.290391
9180,D0,1,5.259001
9181,D0,1,13.78027
9182,D0,0,27.926139
9183,D0,1,27.757401
9184,D0,1,26.71685
9185,D0,0,40.975211
9186,D0,1,22.77963
9187,D0,1,48.455929
9188,D0,0,11.867906
9189,D0,1,10.40551
9190,D0,1,7.255734
9191,D0,1,46.824795
9192,D0,0,15.608265
9193,D0,0,22.442154
9194,D0,1,17.914351
9195,D0,0,155.182714
9196,D0,0,28.741706
9197,D0,1,191.573876
9198,D0,1,23.145229
9199,D0,1,9.646189
9200,D0,1,91.765349
9201,D0,0,15.74888
9202,D0,1,5.427739
9203,D0,1,28.347984
9204,D0,0,55.908524
9205,D0,1,2.53107
9206,D0,0,126.328516
9207,D0,1,20.951635
9208,D0,1,32.397696
9209,D0,1,8.71813
9210,D0,0,6.130814
9211,D0,1,6.524536
9212,D0,0,53.799299
9213,D0,0,5.90583
9214,D0,1,31.160284
9215,D0,0,17.014415
9216,D0,0,28.207369
9217,D0,0,2.165471
9218,D0,1,0
9219,D0,1,63.55798
9220,D0,1,3.880974
9221,D0,1,9.927419
9222,D0,1,2.8123
9223,D0,0,24.74824
9224,D0,1,7.115119
9225,D0,0,4.555926
9226,D0,0,4.696541
9227,D0,0,15.327035
9228,D0,0,3.290391
9229,D0,1,28.910444
9230,D0,1,5.540231
9231,D0,1,200.854466
9232,D0,0,8.015055
9233,D0,0,2.334209
9234,D0,0,2.474824
9235,D0,1,0
9236,D0,1,10.911724
9237,D0,0,13.555286
9238,D0,0,40.693981
9239,D0,0,31.582129
9240,D0,0,177.962344
9241,D0,1,12.37412
9242,D0,0,57.455289
9243,D0,1,20.473544
9244,D0,1,223.212251
9245,D0,0,23.62332
9246,D0,1,3.65599
9247,D0,1,194.976759
9248,D0,0,5.399616
9249,D0,0,20.754774
9250,D0,1,124.163045
9251,D0,0,60.548819
9252,D0,0,23.201475
9253,D0,0,1.912364
9254,D0,1,74.750934
9255,D0,0,60.830049
9256,D0,1,32.06022
9257,D0,1,33.691354
9258,D0,0,8.633761
9259,D0,1,23.62332
9260,D0,1,3.459129
9261,D0,0,52.083796
9262,D0,0,68.113906
9263,D0,0,3.599744
9264,D0,1,17.351891
9265,D0,0,4.837156
9266,D0,1,1.96861
9267,D0,0,4.359065
9268,D0,1,134.343571
9269,D0,0,82.456636
9270,D0,1,6.46829
9271,D0,0,11.952275
9272,D0,0,4.359065
9273,D0,1,10.180526
9274,D0,0,10.771109
9275,D0,1,77.844464
9276,D0,1,2.952915
9277,D0,1,23.004614
9278,D0,1,4.21845
9279,D0,0,3.93722
9280,D0,1,52.814994
9281,D0,0,28.066754
9282,D0,0,12.570981
9283,D0,0,23.763935
9284,D0,1,36.925499
9285,D0,0,26.71685
9286,D0,1,32.003974
9287,D0,0,2.615439
9288,D0,1,25.929406
9289,D0,1,24.101411
9290,D0,1,71.066821
9291,D0,1,1.912364
9292,D0,1,3.149776
9293,D0,1,33.522616
9294,D0,0,102.93018
9295,D0,1,3.09353
9296,D0,0,26.351251
9297,D0,0,19.179886
9298,D0,1,8.493146
9299,D0,1,37.40359
9300,D0,1,2.952915
9301,D0,1,12.739719
9302,D0,0,4.274696
9303,D0,1,96.827489
9304,D0,0,15.608265
9305,D0,0,2.390455
9306,D0,1,26.15439
9307,D0,0,31.49776
9308,D0,1,59.33953
9309,D0,1,2.109225
9310,D0,1,30.37284
9311,D0,1,50.986999
9312,D0,1,10.630494
9313,D0,1,49.299619
9314,D0,1,37.066114
9315,D0,1,3.65599
9316,D0,1,2.727931
9317,D0,1,8.774376
9318,D0,1,5.118386
9319,D0,0,60.689434
9320,D0,0,6.130814
9321,D0,0,10.546125
9322,D0,1,24.945101
9323,D0,1,10.827355
9324,D0,1,150.233066
9325,D0,1,108.55478
9326,D0,0,1.349904
9327,D0,0,74.329089
9328,D0,1,61.505001
9329,D0,1,142.780471
9330,D0,0,1.12492
9331,D0,1,3.515375
9332,D0,0,1.181166
9333,D0,0,61.364386
9334,D0,1,26.576235
9335,D0,0,2.952915
9336,D0,0,4.49968
9337,D0,1,37.40359
9338,D0,0,4.977771
9339,D0,1,21.570341
9340,D0,1,47.584116
9341,D0,1,14.483345
9342,D0,0,18.56118
9343,D0,1,4.865279
9344,D0,0,156.279511
9345,D0,0,56.049139
9346,D0,1,52.365026
9347,D0,0,31.694621
9348,D0,1,159.73864
9349,D0,0,12.514735
9350,D0,1,4.584049
9351,D0,1,19.348624
9352,D0,1,2.896669
9353,D0,0,57.37092
9354,D0,0,10.461756
9355,D0,1,27.223064
9356,D0,0,152.061061
9357,D0,0,1.827995
9358,D0,1,17.99872
9359,D0,1,1.181166
9360,D0,0,3.318514
9361,D0,1,8.240039
9362,D0,0,25.507561
9363,D0,1,21.176619
9364,D0,0,0.56246
9365,D0,0,2.024856
